44 - [2, 1, 2, 1, 0.0014, 128, 48, 4194304, 48, 0, 0, 1] reward:-62.90183659607012
45 - [1, 6, 1, 6, 0.0017, 96, 16, 524288, 48, 0, 0, 2] reward:-80.70759124528136
46 - [3, 2, 3, 2, 0.0007999999999999999, 32, 32, 524288, 48, 0, 0, 4] reward:-85.57100229431046
47 - [6, 1, 6, 1, 0.0014, 64, 48, 131072, 96, 0, 0, 1] reward:-49.252226838098494
48 - [6, 6, 6, 6, 0.0014, 112, 128, 1048576, 32, 0, 0, 4] reward:-0.0
49 - [6, 2, 3, 2, 0.0007999999999999999, 80, 48, 262144, 96, 0, 0, 4] reward:-18.44445021928027
50 - [6, 2, 6, 1, 0.0010999999999999998, 80, 16, 524288, 64, 0, 0, 3] reward:-44.35746365017001
51 - [2, 5, 2, 1, 0.0007999999999999999, 64, 112, 1048576, 112, 0, 0, 3] reward:-0.0
52 - [7, 3, 4, 3, 0.0007999999999999999, 64, 32, 1048576, 64, 0, 0, 4] reward:-0.0
53 - [3, 2, 1, 2, 0.0014, 48, 80, 1048576, 32, 0, 0, 2] reward:-26.824898444888827
54 - [3, 4, 3, 4, 0.0031999999999999997, 80, 48, 131072, 64, 0, 0, 4] reward:-34.234639048260206
55 - [2, 2, 1, 2, 0.0010999999999999998, 128, 80, 2097152, 80, 0, 0, 2] reward:-18.25674921790528
56 - [4, 3, 2, 3, 0.0031999999999999997, 16, 16, 4194304, 48, 0, 0, 3] reward:-240.85948795849626
57 - [4, 1, 4, 1, 0.0031999999999999997, 96, 64, 2097152, 96, 0, 0, 3] reward:-35.13425237268892
58 - [1, 6, 1, 6, 0.002, 80, 32, 131072, 80, 0, 0, 2] reward:-64.15822113438524
59 - [6, 2, 4, 2, 0.0017, 112, 32, 524288, 96, 0, 0, 3] reward:-23.76423496365183
60 - [6, 2, 4, 2, 0.0017, 112, 32, 524288, 96, 0, 0, 3] reward:-23.76423496365183
61 - [6, 2, 4, 2, 0.0017, 112, 32, 524288, 96, 0, 0, 3] reward:-23.76423496365183
62 - [6, 2, 4, 2, 0.0017, 112, 32, 524288, 96, 0, 0, 3] reward:-23.76423496365183
63 - [6, 2, 4, 2, 0.0017, 112, 32, 524288, 96, 0, 0, 3] reward:-23.76423496365183
best of init EDYP:0.0
0 - [2, 5, 2, 5, 0.0005, 96, 128, 2097152, 32, 0, 0, 1] reward:-0.0
1 - [4, 7, 2, 2, 0.0005, 96, 48, 524288, 80, 0, 0, 4] reward:-0.0
2 - [2, 5, 2, 5, 0.0010999999999999998, 32, 16, 4194304, 96, 0, 0, 3] reward:-140.5952130407901
3 - [1, 4, 1, 1, 0.0034999999999999996, 112, 48, 262144, 128, 0, 0, 2] reward:-41.611278869864364
4 - [1, 5, 1, 1, 0.0017, 64, 32, 4194304, 80, 0, 0, 4] reward:-89.10432756218422
5 - [3, 6, 1, 4, 0.0023, 128, 112, 1048576, 32, 0, 0, 1] reward:-0.0
6 - [7, 3, 6, 3, 0.0007999999999999999, 48, 16, 4194304, 32, 0, 0, 2] reward:-70.58612221521207
7 - [6, 5, 2, 5, 0.002, 32, 80, 2097152, 112, 0, 0, 2] reward:-0.0
8 - [7, 2, 2, 1, 0.0007999999999999999, 16, 48, 2097152, 32, 0, 0, 2] reward:-61.93507086880633
9 - [3, 6, 2, 2, 0.0029, 16, 80, 524288, 80, 0, 0, 3] reward:-0.0
10 - [1, 4, 1, 1, 0.0029, 32, 128, 1048576, 80, 0, 0, 2] reward:-28.075460787873865
11 - [2, 6, 2, 6, 0.0031999999999999997, 128, 48, 262144, 128, 0, 0, 1] reward:-19.454594198477164
12 - [6, 5, 5, 3, 0.0005, 48, 96, 1048576, 112, 0, 0, 2] reward:-0.0
13 - [1, 7, 1, 4, 0.0017, 16, 16, 131072, 64, 0, 0, 3] reward:-316.0788326114538
14 - [3, 6, 3, 6, 0.0010999999999999998, 48, 16, 2097152, 96, 0, 0, 4] reward:-60.31091146585697
15 - [5, 3, 1, 1, 0.0026, 48, 112, 524288, 48, 0, 0, 1] reward:-0.0
16 - [4, 6, 4, 4, 0.0029, 80, 16, 2097152, 80, 0, 0, 2] reward:-0.0
17 - [1, 3, 1, 3, 0.0017, 48, 80, 262144, 32, 0, 0, 2] reward:-84.15869685632157
18 - [3, 2, 3, 1, 0.0034999999999999996, 96, 128, 2097152, 80, 0, 0, 2] reward:-0.0
19 - [1, 3, 1, 3, 0.0023, 112, 16, 524288, 64, 0, 0, 2] reward:-192.1548266724876
20 - [2, 3, 2, 2, 0.0010999999999999998, 16, 80, 1048576, 64, 0, 0, 3] reward:-87.77393278453164
21 - [3, 5, 3, 4, 0.002, 128, 32, 131072, 32, 0, 0, 4] reward:-39.84723118661016
22 - [2, 2, 2, 2, 0.0005, 112, 48, 262144, 128, 0, 0, 3] reward:-59.521326602902434
23 - [7, 7, 1, 6, 0.0010999999999999998, 112, 16, 524288, 128, 0, 0, 2] reward:-0.0
24 - [3, 3, 3, 3, 0.0005, 80, 112, 2097152, 96, 0, 0, 2] reward:-0.0
25 - [6, 2, 3, 2, 0.0007999999999999999, 128, 128, 262144, 96, 0, 0, 2] reward:-0.0
26 - [3, 1, 2, 1, 0.0023, 128, 64, 1048576, 128, 0, 0, 2] reward:-36.8805232119357
27 - [2, 5, 2, 5, 0.0007999999999999999, 128, 16, 4194304, 128, 0, 0, 1] reward:-60.637431240244496
28 - [5, 3, 5, 2, 0.0005, 128, 16, 2097152, 48, 0, 0, 4] reward:-41.62172753468511
29 - [1, 1, 1, 1, 0.0029, 128, 16, 524288, 32, 0, 0, 0] reward:-338.3224977822411
30 - [6, 1, 6, 1, 0.0007999999999999999, 64, 16, 262144, 64, 0, 0, 1] reward:-80.91791485175084
31 - [6, 2, 3, 1, 0.0014, 32, 16, 524288, 80, 0, 0, 3] reward:-76.00147613132476
32 - [5, 3, 1, 3, 0.0005, 96, 48, 131072, 32, 0, 0, 1] reward:-25.696583860505513
33 - [4, 3, 1, 3, 0.0005, 112, 64, 1048576, 64, 0, 0, 2] reward:-0.0
34 - [3, 5, 3, 1, 0.0017, 48, 96, 4194304, 48, 0, 0, 1] reward:-0.0
35 - [2, 3, 2, 3, 0.0017, 48, 128, 524288, 48, 0, 0, 2] reward:-20.299057353286805
36 - [1, 2, 1, 2, 0.0029, 64, 128, 524288, 32, 0, 0, 1] reward:-38.87268455100987
37 - [5, 1, 3, 1, 0.0026, 16, 96, 2097152, 64, 0, 0, 1] reward:-69.76292138575344
38 - [2, 1, 1, 1, 0.002, 128, 32, 524288, 48, 0, 0, 1] reward:-92.98027848369279
39 - [1, 1, 1, 1, 0.0014, 128, 32, 131072, 48, 0, 0, 0] reward:-333.41462723177716
40 - [4, 6, 1, 3, 0.0023, 64, 128, 262144, 48, 0, 0, 1] reward:-0.0
41 - [4, 1, 4, 1, 0.0034999999999999996, 48, 80, 4194304, 48, 0, 0, 3] reward:-65.72986832719921
42 - [1, 3, 1, 3, 0.0017, 96, 96, 524288, 48, 0, 0, 2] reward:-39.92898760276734
43 - [7, 3, 1, 3, 0.0007999999999999999, 128, 128, 4194304, 80, 0, 0, 4] reward:-0.0
44 - [6, 7, 6, 5, 0.0031999999999999997, 64, 112, 1048576, 80, 0, 0, 1] reward:-0.0
45 - [5, 2, 1, 2, 0.0034999999999999996, 128, 32, 2097152, 96, 0, 0, 1] reward:-23.448305583375284
46 - [3, 1, 1, 1, 0.0010999999999999998, 16, 128, 4194304, 112, 0, 0, 1] reward:-89.31181879678857
47 - [5, 5, 5, 3, 0.0007999999999999999, 80, 32, 4194304, 48, 0, 0, 1] reward:-0.0
48 - [1, 5, 1, 3, 0.0026, 96, 16, 1048576, 64, 0, 0, 3] reward:-107.20061391421096
49 - [6, 2, 6, 2, 0.0026, 32, 96, 524288, 96, 0, 0, 4] reward:-0.0
50 - [2, 1, 2, 1, 0.0026, 16, 64, 2097152, 80, 0, 0, 1] reward:-176.72782052668643
51 - [3, 6, 3, 2, 0.0023, 32, 112, 524288, 32, 0, 0, 1] reward:-0.0
52 - [5, 7, 4, 7, 0.0010999999999999998, 16, 96, 2097152, 32, 0, 0, 3] reward:-0.0
53 - [7, 5, 4, 5, 0.0026, 16, 16, 4194304, 96, 0, 0, 1] reward:-0.0
54 - [6, 1, 3, 1, 0.0005, 48, 32, 524288, 48, 0, 0, 3] reward:-72.73297797221156
55 - [3, 6, 3, 2, 0.002, 16, 96, 2097152, 96, 0, 0, 4] reward:-0.0
56 - [4, 7, 4, 3, 0.0005, 32, 128, 262144, 96, 0, 0, 3] reward:-0.0
57 - [2, 4, 2, 2, 0.0029, 96, 96, 1048576, 64, 0, 0, 3] reward:-0.0
58 - [2, 2, 2, 2, 0.0026, 16, 80, 524288, 64, 0, 0, 3] reward:-146.74534113701054
59 - [2, 5, 2, 5, 0.0005, 96, 128, 2097152, 32, 0, 0, 1] reward:-0.0
60 - [2, 5, 2, 5, 0.0005, 96, 128, 2097152, 32, 0, 0, 1] reward:-0.0
61 - [2, 5, 2, 5, 0.0005, 96, 128, 2097152, 32, 0, 0, 1] reward:-0.0
62 - [2, 5, 2, 5, 0.0005, 96, 128, 2097152, 32, 0, 0, 1] reward:-0.0
63 - [2, 5, 2, 5, 0.0005, 96, 128, 2097152, 32, 0, 0, 1] reward:-0.0
best of init EDYP:0.0
0 - [7, 3, 1, 2, 0.0014, 48, 16, 262144, 32, 0, 0, 0] reward:-42.130890942729316
1 - [3, 5, 1, 1, 0.0029, 48, 128, 2097152, 96, 0, 0, 0] reward:-0.0
2 - [7, 1, 2, 1, 0.0014, 112, 64, 4194304, 64, 0, 0, 0] reward:-0.0
3 - [6, 2, 1, 2, 0.0010999999999999998, 32, 16, 4194304, 32, 0, 0, 0] reward:-113.07846558681838
4 - [5, 4, 1, 1, 0.0014, 48, 64, 524288, 128, 0, 0, 0] reward:-0.0
5 - [6, 6, 2, 3, 0.0014, 64, 48, 2097152, 96, 0, 0, 0] reward:-0.0
6 - [2, 3, 2, 3, 0.0007999999999999999, 16, 32, 131072, 128, 0, 0, 0] reward:-146.87146177375553
7 - [4, 7, 3, 3, 0.0023, 32, 48, 524288, 128, 0, 0, 0] reward:-0.0
8 - [1, 7, 1, 1, 0.0031999999999999997, 16, 128, 4194304, 64, 0, 0, 0] reward:-0.0
9 - [1, 4, 1, 1, 0.0031999999999999997, 96, 96, 2097152, 96, 0, 0, 0] reward:-0.0
10 - [4, 2, 2, 2, 0.0007999999999999999, 80, 128, 4194304, 48, 0, 0, 0] reward:-0.0
11 - [1, 1, 1, 1, 0.0010999999999999998, 32, 96, 262144, 80, 0, 0, 0] reward:-145.55382302461098
12 - [6, 2, 1, 2, 0.0017, 64, 32, 131072, 64, 0, 0, 0] reward:-31.312220413926443
13 - [1, 7, 1, 3, 0.0023, 128, 48, 131072, 80, 0, 0, 0] reward:-43.193670409365886
14 - [2, 5, 2, 3, 0.0029, 16, 128, 262144, 64, 0, 0, 0] reward:-31.654263535656767
15 - [1, 6, 1, 3, 0.0031999999999999997, 16, 96, 2097152, 80, 0, 0, 0] reward:-51.53982036385673
16 - [3, 3, 1, 2, 0.0005, 96, 64, 2097152, 64, 0, 0, 0] reward:-0.0
17 - [3, 3, 1, 2, 0.0007999999999999999, 32, 16, 131072, 128, 0, 0, 0] reward:-104.90416816868513
18 - [5, 5, 2, 2, 0.0031999999999999997, 32, 112, 131072, 112, 0, 0, 0] reward:-0.0
19 - [7, 2, 1, 2, 0.0029, 128, 112, 2097152, 64, 0, 0, 0] reward:-0.0
20 - [2, 6, 2, 3, 0.0017, 64, 128, 1048576, 64, 0, 0, 0] reward:-0.0
21 - [3, 6, 3, 1, 0.0005, 64, 96, 131072, 48, 0, 0, 0] reward:-0.0
22 - [7, 1, 1, 1, 0.002, 80, 80, 131072, 112, 0, 0, 0] reward:-31.519969066992807
23 - [6, 2, 3, 1, 0.0023, 64, 16, 1048576, 96, 0, 0, 0] reward:-41.97324999391364
24 - [5, 7, 3, 2, 0.0023, 48, 32, 4194304, 80, 0, 0, 0] reward:-0.0
25 - [4, 1, 1, 1, 0.002, 112, 32, 262144, 80, 0, 0, 0] reward:-44.72347823506587
26 - [4, 6, 2, 3, 0.0005, 96, 32, 2097152, 32, 0, 0, 0] reward:-0.0
27 - [2, 3, 2, 2, 0.0014, 96, 80, 2097152, 64, 0, 0, 0] reward:-0.0
28 - [7, 6, 3, 2, 0.0023, 48, 96, 2097152, 96, 0, 0, 0] reward:-0.0
29 - [6, 5, 2, 3, 0.0010999999999999998, 64, 96, 262144, 80, 0, 0, 0] reward:-0.0
30 - [1, 6, 1, 2, 0.0023, 16, 32, 524288, 96, 0, 0, 0] reward:-126.50441876044614
31 - [7, 7, 2, 2, 0.0023, 80, 16, 1048576, 80, 0, 0, 0] reward:-0.0
32 - [4, 1, 2, 1, 0.0023, 80, 16, 262144, 48, 0, 0, 0] reward:-98.30084477376997
33 - [2, 5, 1, 3, 0.002, 64, 64, 4194304, 32, 0, 0, 0] reward:-0.0
34 - [5, 4, 2, 3, 0.0014, 64, 96, 131072, 96, 0, 0, 0] reward:-0.0
35 - [2, 3, 2, 1, 0.0029, 16, 64, 1048576, 64, 0, 0, 0] reward:-71.48918005037581
36 - [6, 6, 2, 3, 0.0014, 64, 32, 4194304, 32, 0, 0, 0] reward:-0.0
37 - [6, 5, 3, 2, 0.0023, 32, 64, 1048576, 64, 0, 0, 0] reward:-0.0
38 - [3, 6, 3, 3, 0.0017, 96, 128, 2097152, 80, 0, 0, 0] reward:-0.0
39 - [4, 4, 3, 3, 0.0023, 64, 32, 1048576, 48, 0, 0, 0] reward:-0.0
40 - [2, 5, 2, 3, 0.0029, 112, 32, 131072, 32, 0, 0, 0] reward:-46.75407202881163
41 - [7, 4, 1, 3, 0.0010999999999999998, 112, 96, 4194304, 112, 0, 0, 0] reward:-0.0
42 - [5, 6, 1, 2, 0.0017, 64, 16, 524288, 64, 0, 0, 0] reward:-0.0
43 - [5, 3, 1, 3, 0.0010999999999999998, 64, 112, 262144, 48, 0, 0, 0] reward:-0.0
44 - [5, 3, 1, 1, 0.002, 32, 48, 4194304, 128, 0, 0, 0] reward:-0.0
45 - [3, 6, 1, 1, 0.0005, 112, 16, 262144, 96, 0, 0, 0] reward:-28.86892369673475
46 - [7, 6, 3, 1, 0.002, 112, 64, 2097152, 128, 0, 0, 0] reward:-0.0
47 - [1, 6, 1, 2, 0.0026, 128, 128, 131072, 128, 0, 0, 0] reward:-30.707833338679603
48 - [4, 5, 2, 3, 0.0029, 16, 80, 131072, 64, 0, 0, 0] reward:-37.58363216770372
49 - [3, 2, 1, 1, 0.0017, 96, 96, 131072, 80, 0, 0, 0] reward:-33.14433895516051
50 - [2, 7, 2, 3, 0.002, 128, 48, 262144, 112, 0, 0, 0] reward:-15.853010445822587
51 - [5, 6, 1, 1, 0.0031999999999999997, 48, 128, 131072, 128, 0, 0, 0] reward:-0.0
52 - [5, 3, 1, 3, 0.002, 16, 112, 524288, 80, 0, 0, 0] reward:-0.0
53 - [7, 5, 2, 3, 0.0010999999999999998, 48, 32, 524288, 96, 0, 0, 0] reward:-0.0
54 - [6, 2, 2, 1, 0.0026, 112, 128, 4194304, 64, 0, 0, 0] reward:-0.0
55 - [5, 6, 3, 2, 0.0010999999999999998, 48, 96, 131072, 80, 0, 0, 0] reward:-0.0
56 - [4, 7, 2, 2, 0.0007999999999999999, 64, 32, 2097152, 80, 0, 0, 0] reward:-0.0
57 - [1, 6, 1, 2, 0.0023, 16, 128, 524288, 128, 0, 0, 0] reward:-39.07570129836372
58 - [4, 5, 2, 1, 0.0023, 32, 16, 131072, 48, 0, 0, 0] reward:-58.279322126733184
59 - [7, 3, 1, 2, 0.0014, 48, 16, 262144, 32, 0, 0, 0] reward:-42.130890942729316
60 - [7, 3, 1, 2, 0.0014, 48, 16, 262144, 32, 0, 0, 0] reward:-42.130890942729316
61 - [7, 3, 1, 2, 0.0014, 48, 16, 262144, 32, 0, 0, 0] reward:-42.130890942729316
62 - [7, 3, 1, 2, 0.0014, 48, 16, 262144, 32, 0, 0, 0] reward:-42.130890942729316
63 - [7, 3, 1, 2, 0.0014, 48, 16, 262144, 32, 0, 0, 0] reward:-42.130890942729316
best of init EDYP:0.0
0 - [1, 3, 1, 3, 0.0014, 112, 112, 4194304, 128, 0, 0, 2] reward:-28.415190536026746
1 - [6, 3, 5, 3, 0.0007999999999999999, 32, 112, 524288, 128, 0, 0, 1] reward:-0.0
2 - [5, 4, 3, 4, 0.0007999999999999999, 80, 32, 4194304, 112, 0, 0, 3] reward:-0.0
3 - [5, 6, 1, 2, 0.0007999999999999999, 80, 32, 2097152, 64, 0, 0, 0] reward:-0.0
4 - [4, 1, 4, 1, 0.0014, 48, 16, 262144, 112, 0, 0, 0] reward:-178.5155640318779
5 - [7, 2, 5, 1, 0.0007999999999999999, 96, 96, 2097152, 128, 0, 0, 0] reward:-0.0
6 - [3, 7, 3, 5, 0.0029, 16, 96, 2097152, 64, 0, 0, 4] reward:-0.0
7 - [6, 3, 6, 3, 0.0010999999999999998, 96, 32, 131072, 80, 0, 0, 1] reward:-31.645635351883787
8 - [7, 5, 3, 1, 0.0023, 48, 96, 2097152, 128, 0, 0, 4] reward:-0.0
9 - [4, 7, 4, 7, 0.0029, 32, 112, 262144, 128, 0, 0, 4] reward:-0.0
10 - [3, 3, 1, 3, 0.0005, 16, 16, 2097152, 64, 0, 0, 0] reward:-206.30050777885927
11 - [7, 4, 6, 4, 0.0017, 96, 112, 4194304, 96, 0, 0, 2] reward:-0.0
12 - [3, 2, 3, 2, 0.0007999999999999999, 112, 96, 1048576, 48, 0, 0, 2] reward:-15.567793834711264
13 - [6, 6, 6, 2, 0.0017, 16, 96, 2097152, 112, 0, 0, 0] reward:-0.0
14 - [2, 7, 2, 4, 0.0014, 128, 128, 131072, 48, 0, 0, 0] reward:-25.101526354272128
15 - [1, 7, 1, 4, 0.0014, 64, 80, 4194304, 80, 0, 0, 0] reward:-0.0
16 - [3, 4, 3, 3, 0.0005, 96, 96, 4194304, 48, 0, 0, 0] reward:-0.0
17 - [3, 1, 2, 1, 0.0029, 128, 32, 2097152, 112, 0, 0, 1] reward:-52.14616072851041
18 - [7, 6, 7, 1, 0.0017, 64, 80, 4194304, 64, 0, 0, 4] reward:-0.0
19 - [1, 5, 1, 3, 0.0031999999999999997, 32, 96, 1048576, 80, 0, 0, 4] reward:-53.52227223830422
20 - [5, 1, 1, 1, 0.0010999999999999998, 64, 32, 4194304, 128, 0, 0, 2] reward:-66.42535639032148
21 - [5, 6, 5, 3, 0.0010999999999999998, 112, 80, 4194304, 112, 0, 0, 1] reward:-0.0
22 - [4, 6, 4, 1, 0.0026, 16, 80, 524288, 80, 0, 0, 0] reward:-0.0
23 - [7, 6, 6, 5, 0.0029, 80, 96, 131072, 128, 0, 0, 2] reward:-0.0
24 - [6, 4, 6, 4, 0.0007999999999999999, 80, 32, 1048576, 96, 0, 0, 1] reward:-0.0
25 - [6, 5, 6, 4, 0.0026, 96, 32, 1048576, 112, 0, 0, 4] reward:-0.0
26 - [2, 2, 1, 2, 0.0014, 32, 48, 4194304, 128, 0, 0, 0] reward:-74.13011034945922
27 - [7, 2, 7, 1, 0.0031999999999999997, 64, 64, 2097152, 80, 0, 0, 4] reward:-0.0
28 - [7, 5, 1, 4, 0.0026, 96, 64, 131072, 112, 0, 0, 4] reward:-0.0
29 - [3, 7, 3, 1, 0.002, 48, 128, 4194304, 112, 0, 0, 4] reward:-0.0
30 - [1, 2, 1, 2, 0.002, 112, 32, 524288, 80, 0, 0, 0] reward:-76.1180491858111
31 - [2, 3, 1, 1, 0.0017, 112, 128, 2097152, 96, 0, 0, 0] reward:-0.0
32 - [6, 1, 4, 1, 0.0023, 64, 48, 131072, 64, 0, 0, 1] reward:-52.42903239412091
33 - [4, 3, 4, 3, 0.0010999999999999998, 80, 48, 524288, 64, 0, 0, 1] reward:-0.0
34 - [7, 4, 6, 2, 0.0014, 128, 16, 4194304, 128, 0, 0, 0] reward:-0.0
35 - [3, 7, 3, 1, 0.0017, 80, 64, 262144, 112, 0, 0, 0] reward:-0.0
36 - [7, 5, 3, 5, 0.0017, 16, 32, 2097152, 64, 0, 0, 0] reward:-46.35859228255591
37 - [2, 2, 2, 2, 0.0017, 96, 80, 524288, 112, 0, 0, 0] reward:-21.681903775065035
38 - [7, 7, 5, 7, 0.0007999999999999999, 64, 80, 4194304, 112, 0, 0, 0] reward:-0.0
39 - [4, 5, 1, 4, 0.0017, 112, 112, 2097152, 48, 0, 0, 3] reward:-0.0
40 - [7, 6, 5, 3, 0.0017, 64, 32, 2097152, 48, 0, 0, 4] reward:-0.0
41 - [3, 1, 3, 1, 0.0026, 80, 48, 131072, 64, 0, 0, 0] reward:-84.66783836352556
42 - [3, 6, 1, 3, 0.0023, 112, 32, 4194304, 80, 0, 0, 2] reward:-0.0
43 - [5, 4, 5, 4, 0.0005, 32, 32, 262144, 48, 0, 0, 4] reward:-26.533884063423333
44 - [4, 5, 4, 3, 0.002, 80, 80, 4194304, 128, 0, 0, 3] reward:-0.0
45 - [3, 1, 2, 1, 0.0023, 64, 32, 1048576, 112, 0, 0, 2] reward:-95.95339052754252
46 - [7, 5, 4, 3, 0.0007999999999999999, 32, 128, 524288, 96, 0, 0, 0] reward:-0.0
47 - [7, 3, 7, 3, 0.0023, 112, 32, 262144, 112, 0, 0, 4] reward:-0.0
48 - [5, 5, 4, 5, 0.0005, 48, 96, 2097152, 128, 0, 0, 1] reward:-0.0
49 - [2, 5, 2, 5, 0.0014, 112, 128, 4194304, 80, 0, 0, 0] reward:-0.0
50 - [4, 4, 4, 1, 0.0014, 96, 112, 262144, 128, 0, 0, 0] reward:-0.0
51 - [1, 5, 1, 5, 0.0026, 96, 128, 524288, 128, 0, 0, 3] reward:-0.0
52 - [5, 7, 5, 4, 0.0023, 128, 16, 524288, 112, 0, 0, 4] reward:-0.0
53 - [5, 4, 3, 2, 0.0026, 128, 96, 2097152, 128, 0, 0, 4] reward:-0.0
54 - [5, 2, 3, 2, 0.0014, 48, 64, 2097152, 112, 0, 0, 4] reward:-25.441690074986848
55 - [5, 3, 5, 3, 0.0017, 48, 32, 1048576, 96, 0, 0, 1] reward:-32.572639490172364
56 - [2, 3, 2, 3, 0.002, 96, 32, 524288, 112, 0, 0, 1] reward:-36.60266948400008
57 - [2, 4, 2, 3, 0.0007999999999999999, 48, 96, 1048576, 64, 0, 0, 1] reward:-0.0
58 - [2, 2, 2, 2, 0.0017, 16, 112, 2097152, 96, 0, 0, 0] reward:-63.903970818159166
59 - [1, 3, 1, 3, 0.0014, 112, 112, 4194304, 128, 0, 0, 2] reward:-28.415190536026746
60 - [1, 3, 1, 3, 0.0014, 112, 112, 4194304, 128, 0, 0, 2] reward:-28.415190536026746
61 - [1, 3, 1, 3, 0.0014, 112, 112, 4194304, 128, 0, 0, 2] reward:-28.415190536026746
62 - [1, 3, 1, 3, 0.0014, 112, 112, 4194304, 128, 0, 0, 2] reward:-28.415190536026746
63 - [1, 3, 1, 3, 0.0014, 112, 112, 4194304, 128, 0, 0, 2] reward:-28.415190536026746
best of init EDYP:0.0
0 - [2, 7, 2, 5, 0.0014, 80, 16, 131072, 80, 0, 0, 4] reward:-62.284402419857145
1 - [1, 6, 1, 3, 0.0023, 112, 80, 2097152, 128, 0, 0, 4] reward:-0.0
2 - [1, 5, 1, 5, 0.0007999999999999999, 128, 80, 1048576, 128, 0, 0, 0] reward:-0.0
3 - [3, 5, 3, 3, 0.0014, 80, 16, 2097152, 128, 0, 0, 4] reward:-48.60489780363398
4 - [3, 7, 3, 2, 0.0031999999999999997, 96, 80, 2097152, 64, 0, 0, 3] reward:-0.0
5 - [1, 3, 1, 3, 0.0026, 64, 16, 262144, 128, 0, 0, 0] reward:-136.59920720019107
6 - [2, 1, 2, 1, 0.0031999999999999997, 32, 16, 1048576, 48, 0, 0, 1] reward:-420.2783527473247
7 - [7, 5, 6, 4, 0.0017, 16, 32, 262144, 48, 0, 0, 4] reward:-0.0
8 - [2, 2, 2, 2, 0.002, 128, 32, 4194304, 80, 0, 0, 3] reward:-71.61667549249076
9 - [3, 1, 2, 1, 0.0023, 16, 16, 1048576, 48, 0, 0, 1] reward:-605.0543354242986
10 - [1, 5, 1, 3, 0.0005, 96, 80, 4194304, 96, 0, 0, 4] reward:-37.081008792862114
11 - [3, 5, 3, 1, 0.0017, 112, 96, 2097152, 96, 0, 0, 2] reward:-0.0
12 - [3, 5, 1, 1, 0.002, 80, 128, 131072, 128, 0, 0, 3] reward:-23.359347309023153
13 - [6, 7, 2, 5, 0.0031999999999999997, 128, 96, 262144, 80, 0, 0, 2] reward:-0.0
14 - [4, 1, 4, 1, 0.0017, 48, 80, 524288, 128, 0, 0, 3] reward:-61.68461618989562
15 - [7, 1, 7, 1, 0.0007999999999999999, 48, 32, 262144, 96, 0, 0, 0] reward:-62.7463723827362
16 - [6, 1, 5, 1, 0.002, 80, 48, 524288, 80, 0, 0, 2] reward:-0.0
17 - [6, 6, 1, 5, 0.0031999999999999997, 96, 16, 131072, 64, 0, 0, 4] reward:-31.732810156686323
18 - [2, 3, 2, 3, 0.0017, 16, 64, 2097152, 112, 0, 0, 3] reward:-96.09607264739518
19 - [7, 3, 1, 3, 0.0017, 64, 16, 1048576, 48, 0, 0, 2] reward:-0.0
20 - [2, 5, 2, 2, 0.0017, 112, 96, 524288, 48, 0, 0, 0] reward:-0.0
21 - [3, 3, 3, 3, 0.0014, 112, 128, 524288, 80, 0, 0, 2] reward:-0.0
22 - [6, 1, 2, 1, 0.0023, 96, 32, 4194304, 48, 0, 0, 0] reward:-44.53851063974832
23 - [2, 7, 1, 1, 0.002, 16, 128, 4194304, 112, 0, 0, 3] reward:-0.0
24 - [1, 2, 1, 1, 0.0031999999999999997, 96, 48, 262144, 96, 0, 0, 1] reward:-90.96357058204745
25 - [6, 6, 4, 2, 0.0010999999999999998, 48, 16, 1048576, 128, 0, 0, 3] reward:-0.0
26 - [3, 7, 3, 3, 0.0017, 16, 112, 2097152, 128, 0, 0, 0] reward:-0.0
27 - [1, 5, 1, 2, 0.0029, 32, 80, 262144, 96, 0, 0, 0] reward:-34.57940966348528
28 - [1, 3, 1, 3, 0.0029, 96, 48, 4194304, 64, 0, 0, 1] reward:-48.54490672055263
29 - [4, 2, 4, 2, 0.0010999999999999998, 96, 32, 131072, 96, 0, 0, 2] reward:-51.50533248402583
30 - [4, 1, 4, 1, 0.0023, 128, 16, 262144, 96, 0, 0, 3] reward:-178.33197020248008
31 - [4, 2, 2, 2, 0.0026, 48, 16, 524288, 48, 0, 0, 3] reward:-101.74502697234647
32 - [5, 4, 1, 4, 0.0010999999999999998, 48, 112, 524288, 96, 0, 0, 0] reward:-0.0
33 - [1, 7, 1, 3, 0.0005, 32, 112, 131072, 128, 0, 0, 1] reward:-40.5639109469406
34 - [2, 3, 2, 3, 0.0026, 112, 112, 1048576, 112, 0, 0, 3] reward:-15.474838359093594
35 - [3, 2, 3, 2, 0.002, 48, 128, 131072, 128, 0, 0, 4] reward:-51.98751925218983
36 - [3, 1, 2, 1, 0.0023, 128, 32, 131072, 96, 0, 0, 0] reward:-115.8830775799014
37 - [2, 6, 2, 2, 0.0023, 48, 48, 1048576, 128, 0, 0, 3] reward:-22.35240250006838
38 - [7, 3, 5, 3, 0.0026, 48, 16, 1048576, 48, 0, 0, 4] reward:-55.44243896199729
39 - [1, 2, 1, 1, 0.0017, 32, 96, 524288, 128, 0, 0, 1] reward:-80.29708090692803
40 - [6, 1, 6, 1, 0.0023, 48, 96, 131072, 64, 0, 0, 1] reward:-50.305450401647256
41 - [2, 4, 2, 2, 0.0005, 32, 80, 262144, 96, 0, 0, 0] reward:-22.277224299265118
